state,indicator_id,field,expected,got,match,pdf_url
Assam,interest_payments,actuals,634.59,634.59,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,interest_payments,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,interest_payments,pct_prev,5.35,5.35,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,salaries_wages,be,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,salaries_wages,actuals,2790.93,2790.93,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,salaries_wages,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,salaries_wages,pct_prev,6.7,6.7,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,pension,be,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,pension,actuals,2394.14,2394.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,pension,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,pension,pct_prev,11.51,11.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,subsidy,be,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,subsidy,actuals,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,subsidy,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,subsidy,pct_prev,0.0,5.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,capital_expenditure,be,5.0,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,capital_expenditure,actuals,0.0,932.37,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,capital_expenditure,pct_current,932.37,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,capital_expenditure,pct_prev,0.0,3.22,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,total_expenditure,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,total_expenditure,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,total_expenditure,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,total_expenditure,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,loans_advances_disbursed,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,loans_advances_disbursed,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,loans_advances_disbursed,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,loans_advances_disbursed,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,revenue_surplus_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,revenue_surplus_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,revenue_surplus_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,revenue_surplus_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,fiscal_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,fiscal_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,fiscal_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,fiscal_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,primary_deficit,be,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,primary_deficit,actuals,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,primary_deficit,pct_current,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Assam,primary_deficit,pct_prev,,,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0684fcb03bd0f45-99493342.pdf
Bihar,revenue_receipts,be,1.0,260831.44,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_receipts,actuals,260831.44,2505.73,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_receipts,pct_current,2505.73,0.96,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_receipts,pct_prev,0.96,0.84,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,tax_revenue,be,198035.85,5.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,tax_revenue,actuals,2102.19,2102.19,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,tax_revenue,pct_current,1.06,1.06,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,tax_revenue,pct_prev,0.96,0.96,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sgst,be,75390.86,75390.86,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sgst,actuals,1094.96,1094.96,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sgst,pct_current,1.45,1.45,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sgst,pct_prev,1.38,1.38,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,stamps_registration,be,8250.0,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,stamps_registration,actuals,555.13,555.13,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,stamps_registration,pct_current,6.73,6.73,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,stamps_registration,pct_prev,3.37,3.37,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,land_revenue,be,700.0,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,land_revenue,actuals,35.54,35.54,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,land_revenue,pct_current,5.08,5.08,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,land_revenue,pct_prev,2.51,2.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sales_tax,be,11200.0,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sales_tax,actuals,68.32,68.32,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sales_tax,pct_current,0.61,0.61,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,sales_tax,pct_prev,0.44,0.44,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,state_excise,be,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,state_excise,actuals,0.01,0.01,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,state_excise,pct_current,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,state_excise,pct_prev,0.0,0.0,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,union_taxes_share,be,,9.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,union_taxes_share,actuals,,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,union_taxes_share,pct_current,,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,union_taxes_share,pct_prev,,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,other_taxes,be,5361.0,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,other_taxes,actuals,348.23,348.23,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,other_taxes,pct_current,6.5,6.5,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,other_taxes,pct_prev,7.7,7.7,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,non_tax_revenue,be,,7.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,non_tax_revenue,actuals,,330.06,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,non_tax_revenue,pct_current,,4.02,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,non_tax_revenue,pct_prev,,3.94,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,grants_in_aid,be,54575.02,9.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,grants_in_aid,actuals,73.49,0.13,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,grants_in_aid,pct_current,0.13,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,grants_in_aid,pct_prev,0.0,2.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_receipts,be,2.0,33243.71,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_receipts,actuals,33243.71,13788.76,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_receipts,pct_current,13788.76,41.48,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_receipts,pct_prev,41.48,30.06,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,recovery_loans,be,525.4,0.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,recovery_loans,actuals,2.2,2.2,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,recovery_loans,pct_current,0.42,0.42,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,recovery_loans,pct_prev,0.59,0.59,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,borrowings,be,32718.31,1.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,borrowings,actuals,13786.56,13786.56,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,borrowings,pct_current,42.14,42.14,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,borrowings,pct_prev,30.51,30.51,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,total_receipts,be,3.0,9.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,total_receipts,actuals,294075.15,5.54,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,total_receipts,pct_current,16294.49,4.2,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,total_receipts,pct_prev,5.54,4.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_expenditure,be,4.0,6.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_expenditure,actuals,252000.26,13770.61,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_expenditure,pct_current,13770.61,5.46,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,revenue_expenditure,pct_prev,5.46,4.66,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,interest_payments,be,23013.94,4.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,interest_payments,actuals,45.42,45.42,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,interest_payments,pct_current,0.2,0.2,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,interest_payments,pct_prev,0.77,0.77,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,salaries_wages,be,55953.23,3.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,salaries_wages,actuals,4705.81,4705.81,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,salaries_wages,pct_current,8.41,8.41,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,salaries_wages,pct_prev,8.02,8.02,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,pension,be,33389.43,3.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,pension,actuals,3270.52,3270.52,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,pension,pct_current,9.8,9.8,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,pension,pct_prev,9.22,9.22,True,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,subsidy,be,13295.3,1.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,subsidy,actuals,15.11,0.11,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,subsidy,pct_current,0.11,10.8,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,subsidy,pct_prev,10.8,5.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_expenditure,be,5.0,9.0,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_expenditure,actuals,41972.79,2219.06,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_expenditure,pct_current,2219.06,5.29,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
Bihar,capital_expenditure,pct_prev,5.29,0.84,False,https://cag.gov.in/uploads/state_accounts_report/account-report-MKI-APRIL-2025-0689da15eb12003-07198844.pdf
